latitude,longitude,accommodates,beds,security_deposit,cleaning_fee,extra_people,review,Entire home/apt,Private room,Shared room
1.1876205025574749,-0.35985968082244013,0.5303327997700269,0.9730876737172132,0.769149753783658,0.6316382816341414,-1.1336436271254837,0.8212980998629226,1,0,0
-0.06419296800183259,-1.8190410677777407,1.7794889447637714,1.4001046486641227,0.6882787566000648,0.3924389460324863,-1.1336436271254837,-0.770735090057712,1,0,0
0.8552286157024079,0.24956697388096097,-1.9679794902174625,-0.6576225479813904,-1.3678668029393237,-0.054925743914025285,0.8844751465090894,1.6929241812204872,0,1,0
0.11093206485451322,-1.625255177732873,0.5303327997700269,0.3712410503413661,0.6074077594164715,-3.064167441780117,-1.1336436271254837,1.4988887220583023,1,0,0
0.15508643673063457,1.0109205363449032,0.5303327997700269,0.3712410503413661,-1.3678668029393237,0.3924389460324863,-1.1336436271254837,-0.8649019558974832,1,0,0
0.6170881735871743,-0.3391557800284506,-0.7188233452237178,-0.6576225479813904,0.7901641636419606,0.4585350500450581,-1.1336436271254837,1.7607508301393422,1,0,0
-2.5953176587898876,-0.8281978467340524,0.5303327997700269,0.3712410503413661,0.6074077594164715,0.015197774066690636,0.8269179453502723,1.2750069574785177,1,0,0
1.0531255383621967,0.11754494858518438,0.5303327997700269,0.3712410503413661,0.7060761221935458,0.2753279821989833,0.8945916587867712,0.2866132073812762,1,0,0
0.6831427273648889,-0.5606653375719982,-0.7188233452237178,-0.6576225479813904,0.6882787566000648,0.36761649372886857,-1.1336436271254837,-0.6131395603307229,1,0,0
0.8306442834502665,-0.25057817086165324,-0.7188233452237178,-0.6576225479813904,0.7901641636419606,0.31257783149633384,1.06326414340902,1.9628316059675535,1,0,0
-2.2878281197957824,-0.7927662989546382,-0.7188233452237178,-0.6576225479813904,0.6519142808137564,-0.054925743914025285,0.9712641220071729,0.6132737520088155,0,1,0
-1.2510405335660064,2.073307404835901,0.01188615714302253,0.3712410503413661,0.7190244827917093,0.31257783149633384,-1.1336436271254837,0.9603177060525995,1,0,0
0.8208282016482544,-0.32393158222058865,0.5303327997700269,0.9730876737172132,0.6519142808137564,0.3876009637567257,-1.1336436271254837,1.203884431437088,1,0,0
-1.4156439337105535,0.299829511709986,-1.9679794902174625,-0.6576225479813904,0.6074077594164715,-0.054925743914025285,0.8844751465090894,-1.278296534941687,0,1,0
0.5787635948306311,-1.0544687469363605,0.9324712577447049,0.9730876737172132,0.6519142808137564,0.12584447616292319,-1.1336436271254837,1.2853660276974013,1,0,0
-1.278194629158894,-1.322109640287762,2.3533907743889744,1.4001046486641227,0.9647785222564733,0.6777988214557317,0.9315028040782828,-1.1069834022981941,1,0,0
-2.2930228677923634,0.48493710489228975,2.1816274027384503,1.4001046486641227,0.5500288737718604,0.36761649372886857,-1.1336436271254837,-1.2034083829195832,1,0,0
0.8298795668457668,0.7460673851745194,0.5303327997700269,0.3712410503413661,0.5500288737718604,0.4157560558289065,-1.1336436271254837,0.4903651331946209,1,0,0
-1.2822519166745632,1.1445532011107786,0.01188615714302253,0.3712410503413661,0.5500288737718604,-0.1407499937066401,0.7527138071783522,1.1094093103690972,0,1,0
-0.24927460118487138,-1.4803808039896726,0.5303327997700269,0.3712410503413661,-1.3678668029393237,0.17114554184002118,0.5905717472915247,0.16507080219287193,1,0,0
-1.3659570763302091,0.5518605611835531,1.538845161849229,1.7313247467711241,0.8839075250728801,0.4782631958251014,0.8269179453502723,-0.10274666246929376,1,0,0
0.9625635677351873,-0.19699101102752783,-0.7188233452237178,-0.6576225479813904,0.6882787566000648,0.6342109635984318,-1.1336436271254837,-1.5337900018221244,1,0,0
1.382691277199544,-0.7731159933070959,-1.9679794902174625,-0.6576225479813904,-1.3678668029393237,-0.1407499937066401,-1.1336436271254837,0.3765816470429453,0,1,0
0.20301755212020986,-0.9764245686698425,-0.7188233452237178,-0.6576225479813904,0.826528639428269,0.3876009637567257,0.7349179239484253,-0.1422088709096633,1,0,0
0.8494224888602245,-0.2558763933437798,-0.7188233452237178,-0.6576225479813904,-1.3678668029393237,-3.064167441780117,-1.1336436271254837,0.4903651331946209,0,1,0
-0.3203947245258621,-0.03298304695986601,0.5303327997700269,0.3712410503413661,-1.3678668029393237,-0.054925743914025285,-1.1336436271254837,-1.1069834022981941,1,0,0
-1.4477551284265264,1.8454208240386916,-0.7188233452237178,-0.6576225479813904,0.6074077594164715,-3.064167441780117,-1.1336436271254837,1.3316068315462781,1,0,0
-0.46657639257122024,0.518140475376381,1.7794889447637714,1.4001046486641227,0.6709241268606502,0.7351200691392279,0.8136874556239279,0.11395721746226563,1,0,0
0.3586055795317094,0.044390661667775784,-0.7188233452237178,-0.6576225479813904,0.5500288737718604,-0.054925743914025285,1.2420531403089505,-1.278296534941687,0,1,0
-0.14486292751827612,-0.9851406739712922,0.5303327997700269,0.3712410503413661,0.6882787566000648,0.4782631958251014,-1.1336436271254837,0.19397638727302194,1,0,0
0.9909552124427825,-0.3586523313605559,0.5303327997700269,0.3712410503413661,0.7901641636419606,0.12584447616292319,0.8269179453502723,0.006533451215981648,1,0,0
0.030763534600640633,-1.4843935395708168,-0.7188233452237178,-0.6576225479813904,-1.3678668029393237,0.21166872595553798,0.8269179453502723,-1.1069834022981941,0,1,0
0.1781610576725983,-2.509786111501151,-0.7188233452237178,-0.6576225479813904,-1.3678668029393237,-0.054925743914025285,0.7527138071783522,-1.278296534941687,0,1,0
0.45935686888464,1.5686101241263752,-0.7188233452237178,-0.6576225479813904,-1.3678668029393237,0.36761649372886857,-1.1336436271254837,-0.27212047505294806,1,0,0
-0.458404624035156,-0.20217580819514633,2.1816274027384503,2.428968246986879,0.8710351608255539,1.0558975512341195,-1.1336436271254837,0.19397638727302194,1,0,0
0.778434009190023,0.08650170020728136,0.01188615714302253,0.3712410503413661,-1.3678668029393237,0.4782631958251014,0.9315028040782828,1.2634053536002516,1,0,0
-0.5966462558486845,0.005034597996637611,-0.7188233452237178,-0.6576225479813904,-1.3678668029393237,-0.054925743914025285,0.648128948450342,0.5534670748167885,0,1,0
-0.9765097378644817,0.5330193561148413,-0.7188233452237178,-0.6576225479813904,0.6308998709554536,0.07448636373588942,0.8844751465090894,2.3802294469022756,1,0,0
0.922976787491548,-0.3313344744328501,0.01188615714302253,0.3712410503413661,0.9284140464701649,0.28179224393625374,-1.1336436271254837,0.10466071876187874,1,0,0
